policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,segment,fuel_type,max_torque,is_adjustable_steering,is_parking_sensors,displacement,cylinder,steering_type,length,width,is_front_fog_lights,is_brake_assist,is_power_door_locks,is_central_locking,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,is_claim
1.108970895,0.02,0.673076923,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.446645758,0.06,0.557692308,21,17804,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
1.244913247,0.15,0.644230769,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.31138498,0.01,0.596153846,20,8794,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.970569152,0.07,0.567307692,17,34738,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.833927355,0.01,0.336538462,19,6112,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.299454383,0.0,0.471153846,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.140644729,0.08,0.682692308,19,6112,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.663267013,0.08,0.576923077,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.010041488,0.01,0.346153846,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.180844929,0.15,0.692307692,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.049872774,0.0,0.490384615,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.728766528,0.14,0.326923077,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.233344112,0.0,0.384615385,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.955018994,0.01,0.346153846,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.097259354,0.12,0.365384615,2,6108,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.086452741,0.09,0.442307692,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.18895395,0.04,0.653846154,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.560183206,0.05,0.423076923,3,34791,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.361542816,0.02,0.461538462,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.51531277,0.0,0.423076923,21,17804,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.046147431,0.11,0.480769231,8,65567,3,2,0,1,1,1197,4,0,3995,1735,1,1,1,1,1,1,1,1,0
0.966714682,0.01,0.538461538,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.365102388,0.03,0.355769231,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.260175187,0.17,0.509615385,4,5410,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.082441437,0.06,0.730769231,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.181383891,0.07,0.701923077,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.505313898,0.04,0.625,15,4076,3,2,0,1,1,1197,4,0,3995,1735,1,1,1,1,1,1,1,1,0
0.386863596,0.01,0.596153846,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.080125798,0.16,0.442307692,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.24010865,0.14,0.432692308,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.091844244,0.01,0.461538462,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.146303079,0.01,0.557692308,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.070681504,0.12,0.480769231,2,6108,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.032256716,0.03,0.288461538,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.046265551,0.0,0.509615385,9,35036,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.208841051,0.09,0.403846154,5,7788,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.164872029,0.09,0.307692308,19,6112,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.023278956,0.0,0.432692308,15,4076,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.621501301,0.07,0.346153846,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.243388763,0.13,0.355769231,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.024168103,0.08,0.538461538,10,27742,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.919157982,0.0,0.615384615,12,20905,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.059148384,0.01,0.298076923,20,8794,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,0
0.116034098,0.13,0.471153846,11,27003,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.006026592,0.11,0.365384615,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.138289216,0.1,0.807692308,4,5410,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,0
0.145280804,0.15,0.538461538,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.709748711,0.03,0.644230769,3,34791,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.865703762,0.01,0.451923077,7,16206,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.046403805,0.11,0.355769231,3,34791,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.597829019,0.09,0.346153846,21,17804,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.063086592,0.07,0.432692308,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.125868525,0.05,0.663461538,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.417343312,0.19,0.403846154,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.03485476,0.01,0.596153846,11,27003,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
1.042688063,0.15,0.442307692,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.056369839,0.1,0.326923077,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.222893102,0.13,0.644230769,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.0615233,0.05,0.413461538,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.094809266,0.14,0.336538462,4,5410,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.77792632,0.14,0.528846154,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.454009493,0.07,0.605769231,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.104329545,0.04,0.442307692,5,7788,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.124807586,0.18,0.471153846,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.030233762,0.08,0.432692308,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.270750757,0.16,0.596153846,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.083004271,0.09,0.307692308,15,4076,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.085965228,0.09,0.480769231,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.088466506,0.0,0.730769231,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.029521902,0.01,0.384615385,20,8794,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.069301214,0.1,0.538461538,20,8794,3,2,0,1,1,1197,4,0,3995,1735,1,1,1,1,1,1,1,1,0
1.118195104,0.02,0.663461538,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.780804989,0.12,0.528846154,11,27003,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.467947606,0.0,0.692307692,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.168199217,0.19,0.461538462,13,3264,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.02037119,0.04,0.461538462,20,8794,3,2,1,0,1,1199,3,2,3993,1811,0,1,1,1,1,0,1,0,0
0.085119605,0.08,0.490384615,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.072649104,0.1,0.336538462,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.361514811,0.02,0.528846154,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.555292617,0.11,0.336538462,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.235451129,0.13,0.365384615,11,27003,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.511285391,0.17,0.384615385,3,34791,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.379481747,0.07,0.355769231,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.072819065,0.0,0.413461538,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.072997927,0.08,0.442307692,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.093590674,0.13,0.307692308,15,4076,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.124843185,0.02,0.692307692,21,17804,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.22079434,0.0,0.326923077,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.168320793,0.06,0.798076923,10,27742,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.483513614,0.09,0.567307692,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.03356627,0.0,0.586538462,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.147586092,0.03,0.519230769,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.498238611,0.03,0.471153846,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.202465954,0.09,0.432692308,6,290,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.74941909,0.01,0.423076923,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.123058408,0.0,0.403846154,11,27003,3,2,0,1,1,1197,4,0,3995,1735,1,1,1,1,1,1,1,1,0
1.024211915,0.02,0.634615385,11,27003,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,0
1.248537971,0.17,0.759615385,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.21087358,0.18,0.846153846,11,27003,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.089962123,0.15,0.317307692,18,13051,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.322176678,0.02,0.432692308,1,73430,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.084524485,0.14,0.336538462,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.228210657,0.08,0.326923077,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.174394347,0.1,0.634615385,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.336255683,0.1,0.355769231,1,73430,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.388433811,0.01,0.365384615,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.379791885,0.14,0.673076923,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.091860808,0.05,0.365384615,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.057753252,0.09,0.471153846,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.127888626,0.05,0.346153846,20,8794,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.150787618,0.14,0.365384615,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.951400167,0.11,0.528846154,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.090404012,0.09,0.375,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.93268821,0.06,0.490384615,6,290,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
1.062183113,0.02,0.596153846,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.049812337,0.04,0.519230769,8,65567,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.800770035,0.04,0.307692308,4,5410,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,0
1.075606437,0.11,0.663461538,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.089257788,0.15,0.355769231,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.162849472,0.16,0.317307692,4,5410,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.119613719,0.09,0.423076923,10,27742,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.904138613,0.01,0.701923077,13,3264,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.955806408,0.01,0.432692308,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.286969158,0.1,0.5,15,4076,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,0
0.047594776,0.03,0.326923077,11,27003,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.510557513,0.17,0.375,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.176848174,0.03,0.711538462,19,6112,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.422986495,0.07,0.442307692,17,34738,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.959825769,0.02,0.317307692,13,3264,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.980758901,0.02,0.567307692,3,34791,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.89668601,0.02,0.480769231,8,65567,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.012163229,0.14,0.298076923,21,17804,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.585392316,0.01,0.288461538,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.228389533,0.14,0.384615385,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.7580106,0.06,0.596153846,4,5410,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.605491363,0.04,0.509615385,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.254151766,0.12,0.307692308,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.033237929,0.02,0.394230769,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.12386783,0.0,0.586538462,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.057108452,0.14,0.423076923,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.293675052,0.03,0.567307692,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.112919347,0.0,0.451923077,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.210182458,0.38,0.778846154,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.756071262,0.08,0.5,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.11475737,0.03,0.490384615,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.149478191,0.0,0.480769231,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.236718169,0.04,0.326923077,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.03168786,0.0,0.432692308,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.972733564,0.12,0.336538462,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.129721171,0.01,0.644230769,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.206766684,0.1,0.701923077,5,7788,3,2,0,1,1,1197,4,0,3995,1735,1,1,1,1,1,1,1,1,0
0.092826046,0.17,0.336538462,20,8794,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.31677961,0.02,0.653846154,5,7788,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.379587654,0.06,0.509615385,0,4990,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.340266334,0.06,0.586538462,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.906400935,0.0,0.490384615,2,6108,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.517833197,0.14,0.384615385,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.052612937,0.03,0.519230769,21,17804,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.070671513,0.0,0.625,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.161722406,0.16,0.528846154,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.023968344,0.06,0.423076923,20,8794,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.463252309,0.13,0.625,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.401333961,0.07,0.586538462,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.090669063,0.01,0.375,15,4076,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
0.368805004,0.03,0.365384615,0,4990,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.029044177,0.16,0.432692308,15,4076,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.040885276,0.01,0.307692308,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.045772764,0.01,0.394230769,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.070262413,0.16,0.586538462,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.484808508,0.1,0.288461538,15,4076,3,2,0,1,1,1197,4,0,3995,1735,1,1,1,1,1,1,1,1,0
0.233562913,0.04,0.711538462,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.070911747,0.0,0.576923077,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.509775707,0.01,0.653846154,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.118000811,0.0,0.673076923,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.068732289,0.12,0.288461538,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.119827609,0.13,0.644230769,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
1.116676851,0.03,0.403846154,20,8794,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.148906432,0.01,0.375,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.015270927,0.11,0.451923077,4,5410,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.051847516,0.13,0.682692308,2,6108,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
1.037659893,0.22,0.807692308,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.134002785,0.04,0.384615385,20,8794,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.216954248,0.08,0.673076923,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.029324174,0.04,0.442307692,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.316964066,0.16,0.471153846,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.194751108,0.09,0.490384615,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.144965837,0.14,0.769230769,15,4076,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.607188761,0.01,0.403846154,17,34738,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.554185946,0.03,0.317307692,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.400803549,0.1,0.442307692,17,34738,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.923478324,0.0,0.355769231,17,34738,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,0
0.725771301,0.1,0.519230769,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
1.165207328,0.03,0.567307692,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.04294303,0.02,0.298076923,6,290,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.067477737,0.12,0.605769231,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.575669711,0.11,0.317307692,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.224110501,0.01,0.346153846,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.220671238,0.11,0.625,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.091561882,0.03,0.519230769,14,16733,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.515134279,0.08,0.509615385,0,4990,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.740810751,0.09,0.288461538,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,0
1.074895405,0.16,0.384615385,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,0
0.920905477,0.01,0.461538462,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.438738977,0.01,0.586538462,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.082487642,0.11,0.375,19,6112,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,0
0.170398194,0.0,0.394230769,11,27003,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
1.216800033,0.08,0.644230769,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.926131048,0.0,0.615384615,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.188299492,0.0,0.509615385,15,4076,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,1
1.102071811,0.15,0.528846154,19,6112,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,0
0.096807686,0.09,0.288461538,6,290,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.210388279,0.07,0.5,21,17804,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.276206887,0.11,0.442307692,15,4076,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
1.011527578,0.02,0.5,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.17344529,0.0,0.451923077,20,8794,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.116563899,0.1,0.423076923,20,8794,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,0
0.521693551,0.06,0.298076923,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
1.158105051,0.0,0.576923077,17,34738,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,0
0.607391515,0.0,0.5,19,6112,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.295789548,0.16,0.461538462,3,34791,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.087810259,0.06,0.490384615,0,4990,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
0.043224423,0.0,0.586538462,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,0
0.137657117,0.1,0.480769231,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,0
